Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
AM 35 4to			AMS	Codex	4to	1592	ff. 126r-130v		RBEK 1284 (Skåne)	I:1 (1f, f. 1, with three empty leaves); II:4 (2b, ff. 2-5); III:5 (2b, 1f, ff. 6.10; IV:4 (2b, ff. 11-14); V:4 (2b, ff. 15-18); VI:4 (2b, ff.19-22); VII:4 (2b, ff. 23-26); VIII:4 (2b, ff. 27-30); IX:4 (2b, ff. 31-34); X:4 (2b, ff. 35-38); XI:4 (2b, ff. 39-42); XII:4 (2b, ff. 43-46); XIII:4 (2b, ff. 47-50); XIV:4 (2b, ff. 51-54); XV:4 (2b, ff. 55-58); XVI:4 (2b, ff. 59-62); XVII:4 (2b, ff. 63-66); XVIII:4 (2b, ff. 67-70); XIX:4 (2b, ff. 71-74); XX:4 (2b, ff. 75-78); XXI:4 (2b, ff. 79-82); XXII:4 (2b, ff. 83-86); XXIII:4 (2b, ff. 87-90); XXIV:4 (2b, ff. 91-94); XXV:4 (2b, ff. 95-98); XXVI:4 (2b, ff. 99-102); XXVII:4 (2b, ff. 103-106); XXVIII:4 (2b, ff. 107-110); XXIX:4 (2b, ff. 111-114); XXX:4 (2b, ff. 115-118); XXXI:4 (2b, ff. 119-122; XXXII:4 (2b, ff. 123-126; XXXIII:4 (2b, ff. 127-140; XXXIV:4 (2b, ff. 141-144); XXXV:4 (2b, ff. 145-148); XXXVI:4 (2b, ff. 149-152); XXXVII:4 (2b, ff. 153-156); XXXVIII:4 (2b, ff. 157-160); XXXIX:4 (2b, ff. 161-164); XL:4 (2b, ff. 165-168); XLI:4 (2b, ff. 169-172); XLII:4 (2b, ff. 173-176); XLIII:4 (2b, ff. 177-180); XLIV:4 (2b, ff. 181-184); XLV:4 (2b, ff. 185-188); XLVI:4 (2b, ff. 189-192; XLVII:4 (2b, ff. 193-196); XLVIII:4 (2b, ff. 197-200); XLIX:4 (2b, ff. 201-204); L:4 (2b, ff. 205-208; LI:4 (2b, ff. 209-212); LII:6 (2b, ff. 213-218).       	Unknown	193x148	None	I	No	Paper	Unknown	1	16		Yes	Hand a (Pedir Andersön?)	Unknown	None	Unknown	None	None	None	Nowhere	Collin; Schlyter (1859)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7525";"NorS")
AM 35 4to			AMS	Codex	4to	1592	ff. 131r-139v	SkKL		I:1 (1f, f. 1, with three empty leaves); II:4 (2b, ff. 2-5); III:5 (2b, 1f, ff. 6.10; IV:4 (2b, ff. 11-14); V:4 (2b, ff. 15-18); VI:4 (2b, ff.19-22); VII:4 (2b, ff. 23-26); VIII:4 (2b, ff. 27-30); IX:4 (2b, ff. 31-34); X:4 (2b, ff. 35-38); XI:4 (2b, ff. 39-42); XII:4 (2b, ff. 43-46); XIII:4 (2b, ff. 47-50); XIV:4 (2b, ff. 51-54); XV:4 (2b, ff. 55-58); XVI:4 (2b, ff. 59-62); XVII:4 (2b, ff. 63-66); XVIII:4 (2b, ff. 67-70); XIX:4 (2b, ff. 71-74); XX:4 (2b, ff. 75-78); XXI:4 (2b, ff. 79-82); XXII:4 (2b, ff. 83-86); XXIII:4 (2b, ff. 87-90); XXIV:4 (2b, ff. 91-94); XXV:4 (2b, ff. 95-98); XXVI:4 (2b, ff. 99-102); XXVII:4 (2b, ff. 103-106); XXVIII:4 (2b, ff. 107-110); XXIX:4 (2b, ff. 111-114); XXX:4 (2b, ff. 115-118); XXXI:4 (2b, ff. 119-122; XXXII:4 (2b, ff. 123-126; XXXIII:4 (2b, ff. 127-140; XXXIV:4 (2b, ff. 141-144); XXXV:4 (2b, ff. 145-148); XXXVI:4 (2b, ff. 149-152); XXXVII:4 (2b, ff. 153-156); XXXVIII:4 (2b, ff. 157-160); XXXIX:4 (2b, ff. 161-164); XL:4 (2b, ff. 165-168); XLI:4 (2b, ff. 169-172); XLII:4 (2b, ff. 173-176); XLIII:4 (2b, ff. 177-180); XLIV:4 (2b, ff. 181-184); XLV:4 (2b, ff. 185-188); XLVI:4 (2b, ff. 189-192; XLVII:4 (2b, ff. 193-196); XLVIII:4 (2b, ff. 197-200); XLIX:4 (2b, ff. 201-204); L:4 (2b, ff. 205-208; LI:4 (2b, ff. 209-212); LII:6 (2b, ff. 213-218).       	Unknown	193x148	None	I	No	Paper	Unknown	1	16		Yes	Hand a (Pedir Andersön?)	Unknown	None	Unknown	None	None	None	Nowhere	Collin; Schlyter (1859)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7525";"NorS")
AM 35 4to			AMS	Codex	4to	1592	ff. 140r-157r		Arb (Kong Valdemars lov om drap)	I:1 (1f, f. 1, with three empty leaves); II:4 (2b, ff. 2-5); III:5 (2b, 1f, ff. 6.10; IV:4 (2b, ff. 11-14); V:4 (2b, ff. 15-18); VI:4 (2b, ff.19-22); VII:4 (2b, ff. 23-26); VIII:4 (2b, ff. 27-30); IX:4 (2b, ff. 31-34); X:4 (2b, ff. 35-38); XI:4 (2b, ff. 39-42); XII:4 (2b, ff. 43-46); XIII:4 (2b, ff. 47-50); XIV:4 (2b, ff. 51-54); XV:4 (2b, ff. 55-58); XVI:4 (2b, ff. 59-62); XVII:4 (2b, ff. 63-66); XVIII:4 (2b, ff. 67-70); XIX:4 (2b, ff. 71-74); XX:4 (2b, ff. 75-78); XXI:4 (2b, ff. 79-82); XXII:4 (2b, ff. 83-86); XXIII:4 (2b, ff. 87-90); XXIV:4 (2b, ff. 91-94); XXV:4 (2b, ff. 95-98); XXVI:4 (2b, ff. 99-102); XXVII:4 (2b, ff. 103-106); XXVIII:4 (2b, ff. 107-110); XXIX:4 (2b, ff. 111-114); XXX:4 (2b, ff. 115-118); XXXI:4 (2b, ff. 119-122; XXXII:4 (2b, ff. 123-126; XXXIII:4 (2b, ff. 127-140; XXXIV:4 (2b, ff. 141-144); XXXV:4 (2b, ff. 145-148); XXXVI:4 (2b, ff. 149-152); XXXVII:4 (2b, ff. 153-156); XXXVIII:4 (2b, ff. 157-160); XXXIX:4 (2b, ff. 161-164); XL:4 (2b, ff. 165-168); XLI:4 (2b, ff. 169-172); XLII:4 (2b, ff. 173-176); XLIII:4 (2b, ff. 177-180); XLIV:4 (2b, ff. 181-184); XLV:4 (2b, ff. 185-188); XLVI:4 (2b, ff. 189-192; XLVII:4 (2b, ff. 193-196); XLVIII:4 (2b, ff. 197-200); XLIX:4 (2b, ff. 201-204); L:4 (2b, ff. 205-208; LI:4 (2b, ff. 209-212); LII:6 (2b, ff. 213-218).       	Unknown	193x148	None	I	No	Paper	Unknown	1	16		Yes	Hand a (Pedir Andersön?)	Unknown	None	Unknown	None	None	None	Nowhere	Collin; Schlyter (1859)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7525";"NorS")
AM 35 4to			AMS	Codex	4to	1592	ff. 157v-158v		Border between Denmark and Sweden	I:1 (1f, f. 1, with three empty leaves); II:4 (2b, ff. 2-5); III:5 (2b, 1f, ff. 6.10; IV:4 (2b, ff. 11-14); V:4 (2b, ff. 15-18); VI:4 (2b, ff.19-22); VII:4 (2b, ff. 23-26); VIII:4 (2b, ff. 27-30); IX:4 (2b, ff. 31-34); X:4 (2b, ff. 35-38); XI:4 (2b, ff. 39-42); XII:4 (2b, ff. 43-46); XIII:4 (2b, ff. 47-50); XIV:4 (2b, ff. 51-54); XV:4 (2b, ff. 55-58); XVI:4 (2b, ff. 59-62); XVII:4 (2b, ff. 63-66); XVIII:4 (2b, ff. 67-70); XIX:4 (2b, ff. 71-74); XX:4 (2b, ff. 75-78); XXI:4 (2b, ff. 79-82); XXII:4 (2b, ff. 83-86); XXIII:4 (2b, ff. 87-90); XXIV:4 (2b, ff. 91-94); XXV:4 (2b, ff. 95-98); XXVI:4 (2b, ff. 99-102); XXVII:4 (2b, ff. 103-106); XXVIII:4 (2b, ff. 107-110); XXIX:4 (2b, ff. 111-114); XXX:4 (2b, ff. 115-118); XXXI:4 (2b, ff. 119-122; XXXII:4 (2b, ff. 123-126; XXXIII:4 (2b, ff. 127-140; XXXIV:4 (2b, ff. 141-144); XXXV:4 (2b, ff. 145-148); XXXVI:4 (2b, ff. 149-152); XXXVII:4 (2b, ff. 153-156); XXXVIII:4 (2b, ff. 157-160); XXXIX:4 (2b, ff. 161-164); XL:4 (2b, ff. 165-168); XLI:4 (2b, ff. 169-172); XLII:4 (2b, ff. 173-176); XLIII:4 (2b, ff. 177-180); XLIV:4 (2b, ff. 181-184); XLV:4 (2b, ff. 185-188); XLVI:4 (2b, ff. 189-192; XLVII:4 (2b, ff. 193-196); XLVIII:4 (2b, ff. 197-200); XLIX:4 (2b, ff. 201-204); L:4 (2b, ff. 205-208; LI:4 (2b, ff. 209-212); LII:6 (2b, ff. 213-218).       	Unknown	193x148	None	I	No	Paper	Unknown	1	16		Yes	Hand a (Pedir Andersön?)	Unknown	None	Unknown	None	None	None	Nowhere	Collin; Schlyter (1859)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7525";"NorS")
AM 35 4to			AMS	Codex	4to	1592	ff- 159r-169v		Danmarks riges ret	I:1 (1f, f. 1, with three empty leaves); II:4 (2b, ff. 2-5); III:5 (2b, 1f, ff. 6.10; IV:4 (2b, ff. 11-14); V:4 (2b, ff. 15-18); VI:4 (2b, ff.19-22); VII:4 (2b, ff. 23-26); VIII:4 (2b, ff. 27-30); IX:4 (2b, ff. 31-34); X:4 (2b, ff. 35-38); XI:4 (2b, ff. 39-42); XII:4 (2b, ff. 43-46); XIII:4 (2b, ff. 47-50); XIV:4 (2b, ff. 51-54); XV:4 (2b, ff. 55-58); XVI:4 (2b, ff. 59-62); XVII:4 (2b, ff. 63-66); XVIII:4 (2b, ff. 67-70); XIX:4 (2b, ff. 71-74); XX:4 (2b, ff. 75-78); XXI:4 (2b, ff. 79-82); XXII:4 (2b, ff. 83-86); XXIII:4 (2b, ff. 87-90); XXIV:4 (2b, ff. 91-94); XXV:4 (2b, ff. 95-98); XXVI:4 (2b, ff. 99-102); XXVII:4 (2b, ff. 103-106); XXVIII:4 (2b, ff. 107-110); XXIX:4 (2b, ff. 111-114); XXX:4 (2b, ff. 115-118); XXXI:4 (2b, ff. 119-122; XXXII:4 (2b, ff. 123-126; XXXIII:4 (2b, ff. 127-140; XXXIV:4 (2b, ff. 141-144); XXXV:4 (2b, ff. 145-148); XXXVI:4 (2b, ff. 149-152); XXXVII:4 (2b, ff. 153-156); XXXVIII:4 (2b, ff. 157-160); XXXIX:4 (2b, ff. 161-164); XL:4 (2b, ff. 165-168); XLI:4 (2b, ff. 169-172); XLII:4 (2b, ff. 173-176); XLIII:4 (2b, ff. 177-180); XLIV:4 (2b, ff. 181-184); XLV:4 (2b, ff. 185-188); XLVI:4 (2b, ff. 189-192; XLVII:4 (2b, ff. 193-196); XLVIII:4 (2b, ff. 197-200); XLIX:4 (2b, ff. 201-204); L:4 (2b, ff. 205-208; LI:4 (2b, ff. 209-212); LII:6 (2b, ff. 213-218).       	Unknown	193x148	None	I	No	Paper	Unknown	1	16		Yes	Hand a (Pedir Andersön?)	Unknown	None	Unknown	None	None	None	Nowhere	Collin; Schlyter (1859)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7525";"NorS")
AM 35 4to			AMS	Codex	4to	1592	ff. 170r-174v		Glossarium	I:1 (1f, f. 1, with three empty leaves); II:4 (2b, ff. 2-5); III:5 (2b, 1f, ff. 6.10; IV:4 (2b, ff. 11-14); V:4 (2b, ff. 15-18); VI:4 (2b, ff.19-22); VII:4 (2b, ff. 23-26); VIII:4 (2b, ff. 27-30); IX:4 (2b, ff. 31-34); X:4 (2b, ff. 35-38); XI:4 (2b, ff. 39-42); XII:4 (2b, ff. 43-46); XIII:4 (2b, ff. 47-50); XIV:4 (2b, ff. 51-54); XV:4 (2b, ff. 55-58); XVI:4 (2b, ff. 59-62); XVII:4 (2b, ff. 63-66); XVIII:4 (2b, ff. 67-70); XIX:4 (2b, ff. 71-74); XX:4 (2b, ff. 75-78); XXI:4 (2b, ff. 79-82); XXII:4 (2b, ff. 83-86); XXIII:4 (2b, ff. 87-90); XXIV:4 (2b, ff. 91-94); XXV:4 (2b, ff. 95-98); XXVI:4 (2b, ff. 99-102); XXVII:4 (2b, ff. 103-106); XXVIII:4 (2b, ff. 107-110); XXIX:4 (2b, ff. 111-114); XXX:4 (2b, ff. 115-118); XXXI:4 (2b, ff. 119-122; XXXII:4 (2b, ff. 123-126; XXXIII:4 (2b, ff. 127-140; XXXIV:4 (2b, ff. 141-144); XXXV:4 (2b, ff. 145-148); XXXVI:4 (2b, ff. 149-152); XXXVII:4 (2b, ff. 153-156); XXXVIII:4 (2b, ff. 157-160); XXXIX:4 (2b, ff. 161-164); XL:4 (2b, ff. 165-168); XLI:4 (2b, ff. 169-172); XLII:4 (2b, ff. 173-176); XLIII:4 (2b, ff. 177-180); XLIV:4 (2b, ff. 181-184); XLV:4 (2b, ff. 185-188); XLVI:4 (2b, ff. 189-192; XLVII:4 (2b, ff. 193-196); XLVIII:4 (2b, ff. 197-200); XLIX:4 (2b, ff. 201-204); L:4 (2b, ff. 205-208; LI:4 (2b, ff. 209-212); LII:6 (2b, ff. 213-218).       	Unknown	193x148	None	I	No	Paper	Unknown	1	16		Yes	Hand a (Pedir Andersön?)	Unknown	None	Unknown	None	None	None	Nowhere	Collin; Schlyter (1859)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7525";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 1r-6r	SkL & SkKL	ToC	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM04-0036/0";"HR")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 7r-81r	SkL		I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 81r-88r	SkKL		I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 88v-130r		Arb	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 130r-137r		Vedderlagsretten (Kong Valdemar & Erkebiskop Absolon)	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 137r-142v		RBEK 1284 (Skåne)	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff.142v-143r		Valdemar II's decree on Jernbyrd	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 143r-154r	Kjøbstadsrett (Skåne)		I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 154r-161r		Erik av Pommerns og Margrete I's firskeriforordning	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 36 4to			AMS	Codex	4to	1400-1500	ff. 161r-165v		Gårdsrett (unknown)	I:16 (8b, ff. 1-16); II:20 (10b, ff. 17-36); III:20 (10b, ff. 37-56); IV:20 (10b, ff. 57-76); V:20 (10b, ff. 77-96); VI:20 (10b, ff. 97-116); VII:22 (11b, ff. 117-137); VIII:18 (9b, ff. 139-155); IX:12 (ff. 156-166 and mirror)	Unknown	218x142	None	I	No	Paper	Ink	1	20		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented, pen-flourished small initials (2 lines).	Small	None	Throughout	Collins;Schlyter (1859:462-476)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7578";"NorS")
AM 37 4to			AMS	Codex	4to	1400-1500	f. 1r-v		Annual taxes of the churches to the school of Rothneby (in Latin)	I:6 (2b, 2f, ff. 1-6)	221x150x57	211x150	None	II	No	Parchment	Unknown	1				Various hands	Unknown	None	None	None	None	None	Nowhere	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	
AM 37 4to			AMS	Codex	4to	1400-1500	f. 2r		Text on secret confession (in Latin)	I:6 (2b, 2f, ff. 1-6)	221x150x57	211x150	None	II	No	Parchment	Unknown	1				Various hands	Unknown	None	None	None	None	None	Nowhere	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	
AM 37 4to			AMS	Codex	4to	1400-1500	ff. 2v-4v		RBFK 1527	I:6 (2b, 2f, ff. 1-6)	221x150x57	211x150	None	II	No	Parchment	Unknown	1				Various hands	Unknown	None	None	None	None	None	Nowhere	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	
AM 37 4to			AMS	Codex	4to	1400-1500	f. 6r		Notices	I:6 (2b, 2f, ff. 1-6)	221x150x57	211x150	None	II	No	Parchment	Unknown	1				Various hands	Unknown	None	None	None	None	None	Nowhere	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	
AM 37 4to			AMS	Codex	4to	1250-1300	ff. 7ra-58va	SkL	in Latin	II:8 (4b, ff. 7-14); III:8 (4b, ff. 15-22); IV:8 (4b, ff. 23-30); V:8 (4b, ff. 31-38); VI:8 (4b, ff. 39-46); VII:8 (4b, ff. 47-54); VIII:8 (4b, ff. 55-62)	221x150x57	211x150	None	I	Yes	Parchment	Ink	2	23-26		Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM04-0037";"HR")
AM 37 4to			AMS	Codex	4to	1250-1300	ff. 59ra-62rb	SkKL		II:8 (4b, ff. 7-14); III:8 (4b, ff. 15-22); IV:8 (4b, ff. 23-30); V:8 (4b, ff. 31-38); VI:8 (4b, ff. 39-46); VII:8 (4b, ff. 47-54); VIII:8 (4b, ff. 55-62)	221x150x57	211x150	None	I	Yes	Parchment	Ink	2	23-26		Yes	Hand b, Hand c	Unknown	Romanesque	Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
AM 37 4to			AMS	Codex	4to	Unknown	f. 62v		Notices	II:8 (4b, ff. 7-14); III:8 (4b, ff. 15-22); IV:8 (4b, ff. 23-30); V:8 (4b, ff. 31-38); VI:8 (4b, ff. 39-46); VII:8 (4b, ff. 47-54); VIII:8 (4b, ff. 55-62)	221x150x57	211x150	None	I	Yes	Parchment	Ink	2	23-26		Yes	Various hands	Unknown		Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
AM 37 4to			AMS	Codex	4to	1400-1500	ff. 63r-101v	JyL		IX:12 (6b, ff. 63-74); X:12 (6b, ff. 75-86); XI:12 (6b, ff. 87-98); XII:12 (6b, ff. 99-109); XIII:8 (4b, ff. 110-117); XIV:6 (2b, 2f, ff. 118-123)	221x150x57	211x150	None	II	Yes	Parchment	Ink	2	23-26		Yes	Hand d (perhaps more)	Unknown		Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
AM 37 4to			AMS	Codex	4to	1400-1500	ff. 102r-104v		Registre SkL (in Latin)	IX:12 (6b, ff. 63-74); X:12 (6b, ff. 75-86); XI:12 (6b, ff. 87-98); XII:12 (6b, ff. 99-109); XIII:8 (4b, ff. 110-117); XIV:6 (2b, 2f, ff. 118-123)	221x150x57	211x150	None	II	Yes	Parchment	Unknown	1	23-26		Yes	Hand d (perhaps more)	Unknown		Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
AM 37 4to			AMS	Codex	4to	1400-1500	f. 105r		Notices	IX:12 (6b, ff. 63-74); X:12 (6b, ff. 75-86); XI:12 (6b, ff. 87-98); XII:12 (6b, ff. 99-109); XIII:8 (4b, ff. 110-117); XIV:6 (2b, 2f, ff. 118-123)	221x150x57	211x150	None	II	Yes	Parchment	Unknown	1	23-26		Yes	Hand d (perhaps more)	Unknown		Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
AM 37 4to			AMS	Codex	4to	1400-1500	ff. 105v-106r		RBKK 1449	IX:12 (6b, ff. 63-74); X:12 (6b, ff. 75-86); XI:12 (6b, ff. 87-98); XII:12 (6b, ff. 99-109); XIII:8 (4b, ff. 110-117); XIV:6 (2b, 2f, ff. 118-123)	221x150x57	211x150	None	II	Yes	Parchment	Unknown	1	23-26		Yes	Hand d (perhaps more)	Unknown		Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
AM 37 4to			AMS	Codex	4to	1400-1500	ff. 106r-108r		Gårdsrett (unknown)	IX:12 (6b, ff. 63-74); X:12 (6b, ff. 75-86); XI:12 (6b, ff. 87-98); XII:12 (6b, ff. 99-109); XIII:8 (4b, ff. 110-117); XIV:6 (2b, 2f, ff. 118-123)	221x150x57	211x150	None	II	Yes	Parchment	Unknown	1	23-26		Yes	Hand d (perhaps more)	Unknown		Unknown	Lombard-styled small initials (2 lines).	Small	None	Throughout	Aakjær; Kroman (1933:486-666); Kolderup-Rosenvinge (?); Thorsen (1853:95-204)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/7647";"NorS")
